id_territorio;tipo_territorio;nombre_territorio;municipio;ciudad;barrio;valor_IST
Sant Feliu de Pallerols;Municipio;Sant Feliu de Pallerols;Sant Feliu de Pallerols;Sant Feliu de Pallerols;Sant Feliu de Pallerols;101.6
Sant Feliu Sasserra;Municipio;Sant Feliu Sasserra;Sant Feliu Sasserra;Sant Feliu Sasserra;Sant Feliu Sasserra;102.6
Sant Ferriol;Municipio;Sant Ferriol;Sant Ferriol;Sant Ferriol;Sant Ferriol;98.6
Sant Fost de Campsentelles;Municipio;Sant Fost de Campsentelles;Sant Fost de Campsentelles;Sant Fost de Campsentelles;Sant Fost de Campsentelles;109.5
Sant Fruitós de Bages;Municipio;Sant Fruitós de Bages;Sant Fruitós de Bages;Sant Fruitós de Bages;Sant Fruitós de Bages;108.5
Sant Gregori;Municipio;Sant Gregori;Sant Gregori;Sant Gregori;Sant Gregori;119.6
Sant Guim de Freixenet;Municipio;Sant Guim de Freixenet;Sant Guim de Freixenet;Sant Guim de Freixenet;Sant Guim de Freixenet;90.3
Sant Guim de la Plana;Municipio;Sant Guim de la Plana;Sant Guim de la Plana;Sant Guim de la Plana;Sant Guim de la Plana;109.4
Sant Hilari Sacalm;Municipio;Sant Hilari Sacalm;Sant Hilari Sacalm;Sant Hilari Sacalm;Sant Hilari Sacalm;81.1
Sant Hipòlit de Voltregà;Municipio;Sant Hipòlit de Voltregà;Sant Hipòlit de Voltregà;Sant Hipòlit de Voltregà;Sant Hipòlit de Voltregà;98.0
Sant Iscle de Vallalta;Municipio;Sant Iscle de Vallalta;Sant Iscle de Vallalta;Sant Iscle de Vallalta;Sant Iscle de Vallalta;108.6
Sant Jaume d'Enveja;Municipio;Sant Jaume d'Enveja;Sant Jaume d'Enveja;Sant Jaume d'Enveja;Sant Jaume d'Enveja;87.8
Sant Jaume de Frontanyà;Municipio;Sant Jaume de Frontanyà;Sant Jaume de Frontanyà;Sant Jaume de Frontanyà;Sant Jaume de Frontanyà;112.5
Sant Jaume de Llierca;Municipio;Sant Jaume de Llierca;Sant Jaume de Llierca;Sant Jaume de Llierca;Sant Jaume de Llierca;104.5
Sant Jaume dels Domenys;Municipio;Sant Jaume dels Domenys;Sant Jaume dels Domenys;Sant Jaume dels Domenys;Sant Jaume dels Domenys;98.8
Sant Joan de les Abadesses;Municipio;Sant Joan de les Abadesses;Sant Joan de les Abadesses;Sant Joan de les Abadesses;Sant Joan de les Abadesses;103.9
Sant Joan de Mollet;Municipio;Sant Joan de Mollet;Sant Joan de Mollet;Sant Joan de Mollet;Sant Joan de Mollet;106.4
Sant Joan Despí;Municipio;Sant Joan Despí;Sant Joan Despí;Sant Joan Despí;Sant Joan Despí;110.7
Sant Joan les Fonts;Municipio;Sant Joan les Fonts;Sant Joan les Fonts;Sant Joan les Fonts;Sant Joan les Fonts;99.7
Sant Jordi Desvalls;Municipio;Sant Jordi Desvalls;Sant Jordi Desvalls;Sant Jordi Desvalls;Sant Jordi Desvalls;102.5
Sant Julià de Cerdanyola;Municipio;Sant Julià de Cerdanyola;Sant Julià de Cerdanyola;Sant Julià de Cerdanyola;Sant Julià de Cerdanyola;115.3
Sant Julià de Ramis;Municipio;Sant Julià de Ramis;Sant Julià de Ramis;Sant Julià de Ramis;Sant Julià de Ramis;110.4
Sant Julià de Vilatorta;Municipio;Sant Julià de Vilatorta;Sant Julià de Vilatorta;Sant Julià de Vilatorta;Sant Julià de Vilatorta;118.2
Sant Julià del Llor i Bonmatí;Municipio;Sant Julià del Llor i Bonmatí;Sant Julià del Llor i Bonmatí;Sant Julià del Llor i Bonmatí;Sant Julià del Llor i Bonmatí;95.9
Sant Just Desvern;Municipio;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;123.9
Sant Llorenç d'Hortons;Municipio;Sant Llorenç d'Hortons;Sant Llorenç d'Hortons;Sant Llorenç d'Hortons;Sant Llorenç d'Hortons;107.8
Sant Llorenç de la Muga;Municipio;Sant Llorenç de la Muga;Sant Llorenç de la Muga;Sant Llorenç de la Muga;Sant Llorenç de la Muga;104.1
Sant Llorenç de Morunys;Municipio;Sant Llorenç de Morunys;Sant Llorenç de Morunys;Sant Llorenç de Morunys;Sant Llorenç de Morunys;104.8
Sant Llorenç Savall;Municipio;Sant Llorenç Savall;Sant Llorenç Savall;Sant Llorenç Savall;Sant Llorenç Savall;101.4
Sant Martí d'Albars;Municipio;Sant Martí d'Albars;Sant Martí d'Albars;Sant Martí d'Albars;Sant Martí d'Albars;122.1
Sant Martí de Centelles;Municipio;Sant Martí de Centelles;Sant Martí de Centelles;Sant Martí de Centelles;Sant Martí de Centelles;102.6
Sant Martí de Llémena;Municipio;Sant Martí de Llémena;Sant Martí de Llémena;Sant Martí de Llémena;Sant Martí de Llémena;107.6
Sant Martí de Riucorb;Municipio;Sant Martí de Riucorb;Sant Martí de Riucorb;Sant Martí de Riucorb;Sant Martí de Riucorb;101.8
Sant Martí de Tous;Municipio;Sant Martí de Tous;Sant Martí de Tous;Sant Martí de Tous;Sant Martí de Tous;114.5
Sant Martí Sarroca;Municipio;Sant Martí Sarroca;Sant Martí Sarroca;Sant Martí Sarroca;Sant Martí Sarroca;100.7
Sant Martí Sesgueioles;Municipio;Sant Martí Sesgueioles;Sant Martí Sesgueioles;Sant Martí Sesgueioles;Sant Martí Sesgueioles;111.4
Sant Martí Vell;Municipio;Sant Martí Vell;Sant Martí Vell;Sant Martí Vell;Sant Martí Vell;92.7
Sant Mateu de Bages;Municipio;Sant Mateu de Bages;Sant Mateu de Bages;Sant Mateu de Bages;Sant Mateu de Bages;111.9
Sant Miquel de Campmajor;Municipio;Sant Miquel de Campmajor;Sant Miquel de Campmajor;Sant Miquel de Campmajor;Sant Miquel de Campmajor;110.6
Sant Miquel de Fluvià;Municipio;Sant Miquel de Fluvià;Sant Miquel de Fluvià;Sant Miquel de Fluvià;Sant Miquel de Fluvià;80.6
Sant Mori;Municipio;Sant Mori;Sant Mori;Sant Mori;Sant Mori;104.3
Sant Pau de Segúries;Municipio;Sant Pau de Segúries;Sant Pau de Segúries;Sant Pau de Segúries;Sant Pau de Segúries;104.2
Sant Pere de Ribes;Municipio;Sant Pere de Ribes;Sant Pere de Ribes;Sant Pere de Ribes;Sant Pere de Ribes;100.2
Sant Pere de Riudebitlles;Municipio;Sant Pere de Riudebitlles;Sant Pere de Riudebitlles;Sant Pere de Riudebitlles;Sant Pere de Riudebitlles;102.6
Sant Pere de Torelló;Municipio;Sant Pere de Torelló;Sant Pere de Torelló;Sant Pere de Torelló;Sant Pere de Torelló;98.5
Sant Pere de Vilamajor;Municipio;Sant Pere de Vilamajor;Sant Pere de Vilamajor;Sant Pere de Vilamajor;Sant Pere de Vilamajor;112.3
Sant Pere Pescador;Municipio;Sant Pere Pescador;Sant Pere Pescador;Sant Pere Pescador;Sant Pere Pescador;62.9
Sant Pere Sallavinera;Municipio;Sant Pere Sallavinera;Sant Pere Sallavinera;Sant Pere Sallavinera;Sant Pere Sallavinera;123.1
Sant Pol de Mar;Municipio;Sant Pol de Mar;Sant Pol de Mar;Sant Pol de Mar;Sant Pol de Mar;114.1
Sant Quintí de Mediona;Municipio;Sant Quintí de Mediona;Sant Quintí de Mediona;Sant Quintí de Mediona;Sant Quintí de Mediona;89.1
Sant Quirze de Besora;Municipio;Sant Quirze de Besora;Sant Quirze de Besora;Sant Quirze de Besora;Sant Quirze de Besora;95.8
Sant Quirze del Vallès;Municipio;Sant Quirze del Vallès;Sant Quirze del Vallès;Sant Quirze del Vallès;Sant Quirze del Vallès;120.8
Sant Quirze Safaja;Municipio;Sant Quirze Safaja;Sant Quirze Safaja;Sant Quirze Safaja;Sant Quirze Safaja;114.4
Sant Ramon;Municipio;Sant Ramon;Sant Ramon;Sant Ramon;Sant Ramon;105.2
Sant Sadurní d'Anoia;Municipio;Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;106.6
Sant Sadurní d'Osormort;Municipio;Sant Sadurní d'Osormort;Sant Sadurní d'Osormort;Sant Sadurní d'Osormort;Sant Sadurní d'Osormort;112.5
Sant Salvador de Guardiola;Municipio;Sant Salvador de Guardiola;Sant Salvador de Guardiola;Sant Salvador de Guardiola;Sant Salvador de Guardiola;109.2
Sant Vicenç de Castellet;Municipio;Sant Vicenç de Castellet;Sant Vicenç de Castellet;Sant Vicenç de Castellet;Sant Vicenç de Castellet;89.8
Sant Vicenç de Montalt;Municipio;Sant Vicenç de Montalt;Sant Vicenç de Montalt;Sant Vicenç de Montalt;Sant Vicenç de Montalt;117.6
Sant Vicenç de Torelló;Municipio;Sant Vicenç de Torelló;Sant Vicenç de Torelló;Sant Vicenç de Torelló;Sant Vicenç de Torelló;108.0
Sant Vicenç dels Horts;Municipio;Sant Vicenç dels Horts;Sant Vicenç dels Horts;Sant Vicenç dels Horts;Sant Vicenç dels Horts;98.9
Santa Bàrbara;Municipio;Santa Bàrbara;Santa Bàrbara;Santa Bàrbara;Santa Bàrbara;86.8
Santa Cecília de Voltregà;Municipio;Santa Cecília de Voltregà;Santa Cecília de Voltregà;Santa Cecília de Voltregà;Santa Cecília de Voltregà;125.8
Santa Coloma de Cervelló;Municipio;Santa Coloma de Cervelló;Santa Coloma de Cervelló;Santa Coloma de Cervelló;Santa Coloma de Cervelló;115.8
Santa Coloma de Farners;Municipio;Santa Coloma de Farners;Santa Coloma de Farners;Santa Coloma de Farners;Santa Coloma de Farners;86.2
Santa Coloma de Gramenet;Municipio;Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Coloma de Gramenet;81.0
Santa Coloma de Queralt;Municipio;Santa Coloma de Queralt;Santa Coloma de Queralt;Santa Coloma de Queralt;Santa Coloma de Queralt;98.5
Santa Cristina d'Aro;Municipio;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina d'Aro;101.5
Santa Eugènia de Berga;Municipio;Santa Eugènia de Berga;Santa Eugènia de Berga;Santa Eugènia de Berga;Santa Eugènia de Berga;102.3
Santa Eulàlia de Riuprimer;Municipio;Santa Eulàlia de Riuprimer;Santa Eulàlia de Riuprimer;Santa Eulàlia de Riuprimer;Santa Eulàlia de Riuprimer;112.3
Santa Eulàlia de Ronçana;Municipio;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;108.8
Santa Fe del Penedès;Municipio;Santa Fe del Penedès;Santa Fe del Penedès;Santa Fe del Penedès;Santa Fe del Penedès;110.9
Santa Llogaia d'Àlguema;Municipio;Santa Llogaia d'Àlguema;Santa Llogaia d'Àlguema;Santa Llogaia d'Àlguema;Santa Llogaia d'Àlguema;97.6
Santa Margarida i els Monjos;Municipio;Santa Margarida i els Monjos;Santa Margarida i els Monjos;Santa Margarida i els Monjos;Santa Margarida i els Monjos;95.1
Santa Maria d'Oló;Municipio;Santa Maria d'Oló;Santa Maria d'Oló;Santa Maria d'Oló;Santa Maria d'Oló;105.9
Santa Maria de Besora;Municipio;Santa Maria de Besora;Santa Maria de Besora;Santa Maria de Besora;Santa Maria de Besora;108.1
Santa Maria de Martorelles;Municipio;Santa Maria de Martorelles;Santa Maria de Martorelles;Santa Maria de Martorelles;Santa Maria de Martorelles;115.6
Santa Maria de Merlès;Municipio;Santa Maria de Merlès;Santa Maria de Merlès;Santa Maria de Merlès;Santa Maria de Merlès;116.1
Santa Maria de Miralles;Municipio;Santa Maria de Miralles;Santa Maria de Miralles;Santa Maria de Miralles;Santa Maria de Miralles;110.1
Santa Maria de Palautordera;Municipio;Santa Maria de Palautordera;Santa Maria de Palautordera;Santa Maria de Palautordera;Santa Maria de Palautordera;105.3
Santa Oliva;Municipio;Santa Oliva;Santa Oliva;Santa Oliva;Santa Oliva;89.9
Santa Pau;Municipio;Santa Pau;Santa Pau;Santa Pau;Santa Pau;114.3
Santa Perpètua de Mogoda;Municipio;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;100.0
Santa Susanna;Municipio;Santa Susanna;Santa Susanna;Santa Susanna;Santa Susanna;103.1
Santpedor;Municipio;Santpedor;Santpedor;Santpedor;Santpedor;113.0
Sarral;Municipio;Sarral;Sarral;Sarral;Sarral;92.1
Sarrià de Ter;Municipio;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;108.2
Sarroca de Bellera;Municipio;Sarroca de Bellera;Sarroca de Bellera;Sarroca de Bellera;Sarroca de Bellera;115.2
Sarroca de Lleida;Municipio;Sarroca de Lleida;Sarroca de Lleida;Sarroca de Lleida;Sarroca de Lleida;98.8
Saus, Camallera i Llampaies;Municipio;Saus, Camallera i Llampaies;Saus, Camallera i Llampaies;Saus, Camallera i Llampaies;Saus, Camallera i Llampaies;97.5
Savallà del Comtat;Municipio;Savallà del Comtat;Savallà del Comtat;Savallà del Comtat;Savallà del Comtat;114.4
Secuita, la;Municipio;Secuita, la;Secuita, la;La Secuita;La Secuita;109.2
Selva de Mar, la;Municipio;Selva de Mar, la;Selva de Mar, la;La Selva de Mar;La Selva de Mar;104.0
Selva del Camp, la;Municipio;Selva del Camp, la;Selva del Camp, la;La Selva del Camp;La Selva del Camp;106.8
Senan;Municipio;Senan;Senan;Senan;Senan;99.1
Sénia, la;Municipio;Sénia, la;Sénia, la;La Sénia;La Sénia;85.1
Senterada;Municipio;Senterada;Senterada;Senterada;Senterada;103.6
Sentiu de Sió, la;Municipio;Sentiu de Sió, la;Sentiu de Sió, la;La Sentiu de Sió;La Sentiu de Sió;108.3
Serinyà;Municipio;Serinyà;Serinyà;Serinyà;Serinyà;110.6
Seròs;Municipio;Seròs;Seròs;Seròs;Seròs;65.4
Serra de Daró;Municipio;Serra de Daró;Serra de Daró;Serra de Daró;Serra de Daró;105.7
Setcases;Municipio;Setcases;Setcases;Setcases;Setcases;116.6
Seu d'Urgell, la;Municipio;Seu d'Urgell, la;Seu d'Urgell, la;La Seu d'Urgell;La Seu d'Urgell;87.2
Seva;Municipio;Seva;Seva;Seva;Seva;111.3
Sidamon;Municipio;Sidamon;Sidamon;Sidamon;Sidamon;104.9
Sils;Municipio;Sils;Sils;Sils;Sils;96.7
Sitges;Municipio;Sitges;Sitges;Sitges;Sitges;111.7
Siurana;Municipio;Siurana;Siurana;Siurana;Siurana;113.5
Sobremunt;Municipio;Sobremunt;Sobremunt;Sobremunt;Sobremunt;109.5
Soleràs, el;Municipio;Soleràs, el;Soleràs, el;El Soleràs;El Soleràs;83.2
Solivella;Municipio;Solivella;Solivella;Solivella;Solivella;102.3
Solsona;Municipio;Solsona;Solsona;Solsona;Solsona;91.7
Sora;Municipio;Sora;Sora;Sora;Sora;109.3
Soriguera;Municipio;Soriguera;Soriguera;Soriguera;Soriguera;115.6
Sort;Municipio;Sort;Sort;Sort;Sort;104.7
Soses;Municipio;Soses;Soses;Soses;Soses;78.8
Subirats;Municipio;Subirats;Subirats;Subirats;Subirats;108.7
Sudanell;Municipio;Sudanell;Sudanell;Sudanell;Sudanell;95.0
Sunyer;Municipio;Sunyer;Sunyer;Sunyer;Sunyer;86.6
Súria;Municipio;Súria;Súria;Súria;Súria;96.4
Susqueda;Municipio;Susqueda;Susqueda;Susqueda;Susqueda;100.6
Tagamanent;Municipio;Tagamanent;Tagamanent;Tagamanent;Tagamanent;109.4
Talamanca;Municipio;Talamanca;Talamanca;Talamanca;Talamanca;119.6
Talarn;Municipio;Talarn;Talarn;Talarn;Talarn;95.6
Talavera;Municipio;Talavera;Talavera;Talavera;Talavera;112.9
Tallada d'Empordà, la;Municipio;Tallada d'Empordà, la;Tallada d'Empordà, la;La Tallada d'Empordà;La Tallada d'Empordà;117.6
Taradell;Municipio;Taradell;Taradell;Taradell;Taradell;108.3
Tarragona;Municipio;Tarragona;Tarragona;Tarragona;Tarragona;94.9
Tàrrega;Municipio;Tàrrega;Tàrrega;Tàrrega;Tàrrega;92.0
Tarrés;Municipio;Tarrés;Tarrés;Tarrés;Tarrés;117.6
Tarroja de Segarra;Municipio;Tarroja de Segarra;Tarroja de Segarra;Tarroja de Segarra;Tarroja de Segarra;110.2
Tavèrnoles;Municipio;Tavèrnoles;Tavèrnoles;Tavèrnoles;Tavèrnoles;129.1
Tavertet;Municipio;Tavertet;Tavertet;Tavertet;Tavertet;112.4
Teià;Municipio;Teià;Teià;Teià;Teià;121.1
Térmens;Municipio;Térmens;Térmens;Térmens;Térmens;95.7
Terrades;Municipio;Terrades;Terrades;Terrades;Terrades;108.6
Terrassa;Municipio;Terrassa;Terrassa;Terrassa;Terrassa;98.1
Tírvia;Municipio;Tírvia;Tírvia;Tírvia;Tírvia;102.8
Tiurana;Municipio;Tiurana;Tiurana;Tiurana;Tiurana;115.5
Tivenys;Municipio;Tivenys;Tivenys;Tivenys;Tivenys;86.0
Tivissa;Municipio;Tivissa;Tivissa;Tivissa;Tivissa;96.8
Tona;Municipio;Tona;Tona;Tona;Tona;104.4
Torà;Municipio;Torà;Torà;Torà;Torà;99.5
Tordera;Municipio;Tordera;Tordera;Tordera;Tordera;91.5
Torelló;Municipio;Torelló;Torelló;Torelló;Torelló;93.4
Torms, els;Municipio;Torms, els;Torms, els;Els Torms;Els Torms;107.4
Tornabous;Municipio;Tornabous;Tornabous;Tornabous;Tornabous;80.6
Torre de Cabdella, la;Municipio;Torre de Cabdella, la;Torre de Cabdella, la;La Torre de Cabdella;La Torre de Cabdella;116.4
Torre de Claramunt, la;Municipio;Torre de Claramunt, la;Torre de Claramunt, la;La Torre de Claramunt;La Torre de Claramunt;101.3
Torre de Fontaubella, la;Municipio;Torre de Fontaubella, la;Torre de Fontaubella, la;La Torre de Fontaubella;La Torre de Fontaubella;109.2
Torre de l'Espanyol, la;Municipio;Torre de l'Espanyol, la;Torre de l'Espanyol, la;La Torre de l'Espanyol;La Torre de l'Espanyol;80.9
Torrebesses;Municipio;Torrebesses;Torrebesses;Torrebesses;Torrebesses;98.1
Torredembarra;Municipio;Torredembarra;Torredembarra;Torredembarra;Torredembarra;94.0
Torrefarrera;Municipio;Torrefarrera;Torrefarrera;Torrefarrera;Torrefarrera;104.8
Torrefeta i Florejacs;Municipio;Torrefeta i Florejacs;Torrefeta i Florejacs;Torrefeta i Florejacs;Torrefeta i Florejacs;111.6
Torregrossa;Municipio;Torregrossa;Torregrossa;Torregrossa;Torregrossa;80.9
Torrelameu;Municipio;Torrelameu;Torrelameu;Torrelameu;Torrelameu;74.7
Torrelavit;Municipio;Torrelavit;Torrelavit;Torrelavit;Torrelavit;107.2
Torrelles de Foix;Municipio;Torrelles de Foix;Torrelles de Foix;Torrelles de Foix;Torrelles de Foix;85.1
Torrelles de Llobregat;Municipio;Torrelles de Llobregat;Torrelles de Llobregat;Torrelles de Llobregat;Torrelles de Llobregat;117.6
Torrent;Municipio;Torrent;Torrent;Torrent;Torrent;114.9
Torres de Segre;Municipio;Torres de Segre;Torres de Segre;Torres de Segre;Torres de Segre;74.3
Torre-serona;Municipio;Torre-serona;Torre-serona;Torre-serona;Torre-serona;99.2
Torroella de Fluvià;Municipio;Torroella de Fluvià;Torroella de Fluvià;Torroella de Fluvià;Torroella de Fluvià;101.0
Torroja del Priorat;Municipio;Torroja del Priorat;Torroja del Priorat;Torroja del Priorat;Torroja del Priorat;102.8
Tortellà;Municipio;Tortellà;Tortellà;Tortellà;Tortellà;107.9
Tortosa;Municipio;Tortosa;Tortosa;Tortosa;Tortosa;85.0
Toses;Municipio;Toses;Toses;Toses;Toses;121.9
Tossa de Mar;Municipio;Tossa de Mar;Tossa de Mar;Tossa de Mar;Tossa de Mar;92.3
Tremp;Municipio;Tremp;Tremp;Tremp;Tremp;87.8
Ullà;Municipio;Ullà;Ullà;Ullà;Ullà;67.8
Ullastrell;Municipio;Ullastrell;Ullastrell;Ullastrell;Ullastrell;120.4
Ullastret;Municipio;Ullastret;Ullastret;Ullastret;Ullastret;119.9
Ulldecona;Municipio;Ulldecona;Ulldecona;Ulldecona;Ulldecona;70.6
Ulldemolins;Municipio;Ulldemolins;Ulldemolins;Ulldemolins;Ulldemolins;104.8
Ultramort;Municipio;Ultramort;Ultramort;Ultramort;Ultramort;120.5
Urús;Municipio;Urús;Urús;Urús;Urús;122.7
Vacarisses;Municipio;Vacarisses;Vacarisses;Vacarisses;Vacarisses;113.0
Vajol, la;Municipio;Vajol, la;Vajol, la;La Vajol;La Vajol;87.1
Vall d'en Bas, la;Municipio;Vall d'en Bas, la;Vall d'en Bas, la;La Vall d'en Bas;La Vall d'en Bas;115.4
Vall de Bianya, la;Municipio;Vall de Bianya, la;Vall de Bianya, la;La Vall de Bianya;La Vall de Bianya;109.7
Vall de Boí, la;Municipio;Vall de Boí, la;Vall de Boí, la;La Vall de Boí;La Vall de Boí;113.0
Vall de Cardós;Municipio;Vall de Cardós;Vall de Cardós;Vall de Cardós;Vall de Cardós;105.2
Vallbona d'Anoia;Municipio;Vallbona d'Anoia;Vallbona d'Anoia;Vallbona d'Anoia;Vallbona d'Anoia;102.2
Vallbona de les Monges;Municipio;Vallbona de les Monges;Vallbona de les Monges;Vallbona de les Monges;Vallbona de les Monges;105.1
Vallcebre;Municipio;Vallcebre;Vallcebre;Vallcebre;Vallcebre;107.7
Vallclara;Municipio;Vallclara;Vallclara;Vallclara;Vallclara;110.0
Vallfogona de Balaguer;Municipio;Vallfogona de Balaguer;Vallfogona de Balaguer;Vallfogona de Balaguer;Vallfogona de Balaguer;103.3
Vallfogona de Ripollès;Municipio;Vallfogona de Ripollès;Vallfogona de Ripollès;Vallfogona de Ripollès;Vallfogona de Ripollès;118.1
Vallfogona de Riucorb;Municipio;Vallfogona de Riucorb;Vallfogona de Riucorb;Vallfogona de Riucorb;Vallfogona de Riucorb;110.3
Vallgorguina;Municipio;Vallgorguina;Vallgorguina;Vallgorguina;Vallgorguina;111.5
Vallirana;Municipio;Vallirana;Vallirana;Vallirana;Vallirana;108.3
Vall-llobrega;Municipio;Vall-llobrega;Vall-llobrega;Vall-llobrega;Vall-llobrega;112.7
Vallmoll;Municipio;Vallmoll;Vallmoll;Vallmoll;Vallmoll;104.7
Vallromanes;Municipio;Vallromanes;Vallromanes;Vallromanes;Vallromanes;120.9
Valls;Municipio;Valls;Valls;Valls;Valls;91.1
Valls d'Aguilar, les;Municipio;Valls d'Aguilar, les;Valls d'Aguilar, les;Les Valls d'Aguilar;Les Valls d'Aguilar;98.4
Valls de Valira, les;Municipio;Valls de Valira, les;Valls de Valira, les;Les Valls de Valira;Les Valls de Valira;93.5
Vandellòs i l'Hospitalet de l'Infant;Municipio;Vandellòs i l'Hospitalet de l'Infant;Vandellòs i l'Hospitalet de l'Infant;Vandellòs i l'Hospitalet de l'Infant;Vandellòs i l'Hospitalet de l'Infant;101.7
Vansa i Fórnols, la;Municipio;Vansa i Fórnols, la;Vansa i Fórnols, la;La Vansa i Fórnols;La Vansa i Fórnols;89.0
Veciana;Municipio;Veciana;Veciana;Veciana;Veciana;110.9
Vendrell, el;Municipio;Vendrell, el;Vendrell, el;El Vendrell;El Vendrell;90.9
Ventalló;Municipio;Ventalló;Ventalló;Ventalló;Ventalló;98.7
Verdú;Municipio;Verdú;Verdú;Verdú;Verdú;100.8
Verges;Municipio;Verges;Verges;Verges;Verges;95.7
Vespella de Gaià;Municipio;Vespella de Gaià;Vespella de Gaià;Vespella de Gaià;Vespella de Gaià;95.4
Vic;Municipio;Vic;Vic;Vic;Vic;83.1
Vidrà;Municipio;Vidrà;Vidrà;Vidrà;Vidrà;114.5
Vidreres;Municipio;Vidreres;Vidreres;Vidreres;Vidreres;94.8
Vielha e Mijaran;Municipio;Vielha e Mijaran;Vielha e Mijaran;Vielha e Mijaran;Vielha e Mijaran;101.3
Vilabella;Municipio;Vilabella;Vilabella;Vilabella;Vilabella;99.1
Vilabertran;Municipio;Vilabertran;Vilabertran;Vilabertran;Vilabertran;101.8
Vilablareix;Municipio;Vilablareix;Vilablareix;Vilablareix;Vilablareix;123.2
Vilada;Municipio;Vilada;Vilada;Vilada;Vilada;115.7
Viladamat;Municipio;Viladamat;Viladamat;Viladamat;Viladamat;110.2
Viladasens;Municipio;Viladasens;Viladasens;Viladasens;Viladasens;104.8
Viladecans;Municipio;Viladecans;Viladecans;Viladecans;Viladecans;103.7
Viladecavalls;Municipio;Viladecavalls;Viladecavalls;Viladecavalls;Viladecavalls;116.0
Vilademuls;Municipio;Vilademuls;Vilademuls;Vilademuls;Vilademuls;106.7
Viladrau;Municipio;Viladrau;Viladrau;Viladrau;Viladrau;111.5
Vilafant;Municipio;Vilafant;Vilafant;Vilafant;Vilafant;104.2
Vilafranca del Penedès;Municipio;Vilafranca del Penedès;Vilafranca del Penedès;Vilafranca del Penedès;Vilafranca del Penedès;96.1
Vilagrassa;Municipio;Vilagrassa;Vilagrassa;Vilagrassa;Vilagrassa;104.0
Vilajuïga;Municipio;Vilajuïga;Vilajuïga;Vilajuïga;Vilajuïga;98.0
Vilalba dels Arcs;Municipio;Vilalba dels Arcs;Vilalba dels Arcs;Vilalba dels Arcs;Vilalba dels Arcs;94.6
